"id","income","height","weight","sex","race","education","asvab","sat_math","bdate"
943,24000,67,180,"male","other",NA,76.746,650,10
945,60000,73,220,"female","other",NA,95.49,650,10
949,48000,63,175,"female","other",17,31.876,NA,7
954,25586,NA,160,"female","other",14,38.872,NA,1
955,56000,63,125,"female","other",NA,68.613,550,3
956,45000,71,167,"male","other",NA,83.262,650,3
957,45000,72,190,"male","other",NA,96.6,NA,10
961,105000,67,190,"female","other",NA,65.859,550,5
962,36000,74,285,"male","other",NA,72.445,NA,1
963,82000,75,185,"male","other",NA,97.287,650,10
964,39000,65,148,"female","hispanic",14,98.004,550,10
967,65000,70,170,"female","multiracial",19,92.553,650,5
969,39000,62,110,"female","other",20,NA,NA,9
970,45000,69,140,"male","other",NA,49.509,550,2
971,60000,64,125,"female","other",NA,57.779,550,1
973,7000,NA,NA,"male","hispanic",17,94.066,NA,4
974,17000,71,195,"male","other",19,99.147,650,11
975,68000,70,300,"male","other",NA,43.312,NA,11
978,20000,69,155,"male","other",NA,98.692,750,8
979,180331,65,120,"female","other",NA,98.758,750,7
980,110000,66,180,"male","other",NA,85.075,650,10
981,38000,73,61,"male","other",NA,8.362,NA,3
983,26000,65,135,"female","hispanic",NA,88.75,650,10
986,41000,66,215,"female","other",NA,87.455,NA,8
987,180331,70,230,"male","hispanic",NA,78.318,NA,1
988,52000,64,140,"female","other",19,97.316,750,5
992,11000,70,219,"female","other",NA,NA,NA,2
995,50000,65,110,"female","hispanic",NA,51.778,NA,5
996,60000,65,160,"female","other",NA,36.039,NA,7
997,180331,72,255,"male","other",NA,58.719,NA,6
1002,0,71,180,"male","black",12,26.381,NA,8
1003,52800,63,165,"female","other",NA,29.276,450,1
1004,35000,67,200,"male","other",NA,41.822,NA,9
1009,52000,71,230,"male","other",15,82.177,650,5
1011,40000,72,250,"male","other",NA,99.067,NA,8
1012,52000,69,145,"male","other",NA,90.817,NA,8
1013,43000,66,195,"male","black",NA,68.139,550,4
1014,17000,NA,185,"male","other",NA,29.819,NA,7
1016,24000,NA,NA,"male","other",NA,52.996,550,1
1018,65000,71,200,"male","other",NA,73.083,650,11
1019,63000,71,170,"male","other",17,89.397,550,5
1020,180331,74,173,"male","other",19,14.47,750,11
1022,50000,65,260,"female","other",NA,66.015,NA,12
1024,1500,62,110,"female","other",NA,95.928,650,4
1025,40000,70,255,"male","other",NA,75.378,NA,3
1026,44000,73,240,"male","other",NA,73.778,450,11
1029,25000,66,143,"female","other",13,59.518,NA,4
1030,31737,70,240,"male","other",NA,69.783,450,11
1031,46000,68,195,"male","black",NA,43.999,NA,3
1032,35000,73,165,"male","black",NA,16.84,750,8
1035,38000,65,128,"female","black",NA,NA,NA,10
1038,11700,65,145,"male","black",NA,NA,NA,1
1040,49000,65,186,"female","black",17,17.119,450,12
1046,17000,77,195,"male","black",NA,10.082,NA,6
1047,30000,62,169,"female","black",NA,2.77,NA,6
1049,35000,74,240,"male","hispanic",NA,13.881,NA,8
1053,38000,71,210,"male","black",NA,44.032,NA,12
1054,6540,62,240,"female","black",NA,4.842,NA,1
1055,5000,66,214,"female","black",12,NA,NA,11
1056,32000,66,150,"female","black",NA,26.913,NA,1
1057,1400,66,130,"female","black",NA,7.205,450,6
1060,26044,62,270,"female","black",NA,46.48,450,3
1061,13000,NA,145,"female","black",NA,30.329,350,9
1066,20000,62,194,"female","black",NA,57.487,350,2
1068,10000,66,145,"male","hispanic",NA,26.063,NA,8
1070,50000,63,163,"female","black",18,48.016,450,10
1075,38000,66,169,"female","black",20,70.261,450,4
1078,24000,NA,185,"male","other",16,25.218,NA,9
1081,27000,65,140,"male","other",20,95.237,750,11
1082,52000,69,150,"female","other",NA,96.117,650,12
1084,48000,62,175,"female","other",NA,63.819,550,6
1085,38000,72,201,"male","other",NA,23.518,450,11
1086,57000,70,185,"male","other",NA,96.974,650,7
1087,55500,63,158,"female","hispanic",NA,93.441,550,1
1092,102000,64,189,"female","other",NA,NA,650,12
1093,35000,69,210,"male","hispanic",NA,27.648,450,5
1095,35000,71,180,"male","black",NA,51.129,NA,1
1096,17000,63,180,"female","black",12,NA,NA,9
1097,35000,70,220,"male","black",NA,15.719,NA,9
1102,9500,64,180,"female","black",10,7.27,NA,2
1104,15000,60,110,"female","other",NA,21.08,NA,11
1105,30000,60,180,"female","other",NA,39.864,450,9
1107,5000,58,135,"female","other",NA,NA,NA,11
1108,55000,71,250,"male","multiracial",NA,29.364,550,8
1109,23000,62,102,"female","other",NA,61.161,450,8
1112,50000,68,250,"male","other",17,NA,350,10
1113,93000,68,170,"male","other",NA,98.827,650,3
1116,70000,63,118,"female","other",NA,86.26,NA,7
1117,35000,70,135,"male","other",NA,47.52,450,12
1118,42000,67,225,"female","other",NA,91.258,450,2
1119,32000,66,232,"female","hispanic",NA,76.267,550,12
1123,45000,63,115,"female","other",5,70.116,450,11
1127,25000,69,220,"female","black",13,NA,NA,8
1128,20000,68,195,"female","black",16,42.916,550,11
1131,26000,71,235,"male","other",NA,24.545,NA,5
1135,90000,77,200,"male","other",NA,80.559,650,3
1140,180331,69,145,"male","other",NA,99.294,750,3
1143,60000,61,155,"female","other",14,84.773,550,6
1145,86000,63,155,"female","other",NA,88.647,550,10
1146,56000,63,155,"female","other",NA,73.49,NA,11
1147,59800,72,225,"male","other",NA,NA,650,2
1148,35000,64,165,"female","other",NA,NA,NA,3
1149,106000,64,110,"female","other",NA,NA,650,8
1150,16000,72,185,"male","other",15,64.591,550,10
1151,53000,65,118,"female","other",18,63.074,450,11
1152,20000,62,125,"female","hispanic",NA,35.676,NA,10
1153,35000,61,102,"female","hispanic",NA,12.72,NA,1
1154,40000,53,150,"female","other",20,61.185,550,8
1155,70000,74,260,"male","other",NA,51.844,450,11
1158,71000,70,170,"male","other",NA,NA,550,7
1160,105000,61,115,"female","other",NA,NA,550,10
1161,60000,71,190,"male","other",15,26.462,NA,7
1163,55000,70,180,"male","other",19,85.523,550,8
1164,42000,69,195,"male","other",NA,86.187,450,10
1165,45000,64,145,"female","other",NA,68.159,450,10
1167,180331,70,200,"male","other",NA,77.174,450,1
1169,24960,63,174,"female","other",NA,19.887,NA,11
1171,66000,74,233,"male","other",20,83.906,750,2
1173,70000,66,225,"female","other",NA,NA,NA,5
1175,54000,66,155,"female","other",NA,76.363,450,1
1182,50000,67,180,"female","other",16,48.873,NA,9
1183,40000,72,185,"male","other",NA,38.968,NA,5
1184,48000,69,190,"male","hispanic",13,50.407,NA,6
1185,600,NA,165,"male","hispanic",NA,92.172,650,5
1186,180331,71,150,"male","other",NA,87.831,550,6
1187,52000,68,146,"female","hispanic",NA,78.417,550,4
1188,53000,67,140,"female","other",NA,64.764,550,4
1189,25000,69,225,"male","other",NA,94.937,550,3
1190,38000,61,120,"female","hispanic",16,49.608,NA,7
1191,34000,70,195,"male","other",NA,77.237,750,11
1195,35000,73,195,"male","other",NA,NA,NA,9
1196,48000,68,140,"male","other",NA,NA,NA,2
1197,22000,NA,110,"female","other",11,NA,NA,7
1199,26000,69,205,"male","other",NA,91.272,NA,3
1207,30000,73,198,"male","black",NA,NA,NA,3
1208,30000,70,160,"male","black",16,19.891,550,8
1209,1000,NA,192,"female","black",NA,5.778,NA,10
1210,19000,71,200,"male","black",NA,5.207,NA,10
1211,15000,71,NA,"male","black",NA,17.238,NA,3
1214,600,68,189,"male","black",NA,2.675,NA,9
1215,42000,67,200,"male","black",NA,NA,NA,8
1217,23000,70,150,"male","black",NA,22.537,NA,10
1218,35000,74,62,"male","black",NA,24.37,NA,9
1220,900,63,306,"female","black",14,NA,NA,5
1223,47000,63,153,"female","black",14,73.106,NA,6
1227,70000,64,135,"female","multiracial",NA,73.604,650,9
1228,42000,70,207,"male","other",NA,56.036,NA,2
1229,24000,61,138,"female","other",NA,46.246,NA,11
1231,25000,72,170,"male","other",20,90.95,750,10
1232,80000,69,150,"male","other",NA,39.201,NA,3
1233,65000,74,175,"male","other",NA,86.22,550,11
1234,25000,66,160,"male","other",NA,93.48,NA,11
1235,180331,74,210,"male","other",NA,92.624,650,3
1237,52000,72,205,"male","other",NA,44.271,NA,2
1239,50000,71,180,"male","other",NA,98.479,650,4
1240,42000,68,180,"male","other",NA,49.811,NA,12
1241,98000,63,110,"female","other",NA,88.002,NA,10
1247,48000,66,190,"male","other",NA,100,NA,3
1249,10000,65,132,"female","other",NA,37.433,NA,3
1250,31000,70,170,"male","other",NA,73.351,NA,9
1251,20000,71,155,"male","other",18,87.686,NA,11
1254,29000,62,155,"female","other",NA,100,NA,9
1257,20000,NA,128,"female","other",13,10.048,NA,1
1260,18000,73,235,"male","other",NA,NA,250,12
1261,57000,73,135,"male","other",NA,13.241,NA,7
1262,45000,72,148,"male","other",NA,20.881,NA,9
1263,40000,67,160,"male","other",16,NA,NA,9
1264,30000,74,260,"male","other",NA,21.211,NA,6
1265,49500,62,110,"female","other",NA,68.369,NA,3
1267,48000,69,225,"male","other",NA,98.145,550,6
1269,40000,70,207,"female","other",15,84.812,NA,10
1270,45000,63,185,"male","other",NA,80.05,NA,11
1271,30000,69,140,"female","other",NA,NA,NA,4
1275,8000,59,130,"female","other",NA,NA,NA,1
1276,70000,64,130,"female","other",NA,26.848,NA,8
1277,50000,72,187,"male","other",NA,45.781,NA,7
1278,55000,69,170,"male","other",NA,89.933,NA,1
1279,95000,69,180,"male","other",NA,83.174,NA,1
1281,45000,69,188,"male","other",NA,87.092,NA,1
1282,110000,62,215,"female","other",NA,93.868,550,3
1284,45000,75,186,"male","other",NA,NA,NA,5
1286,67000,74,185,"male","other",NA,86.944,550,2
1288,180331,71,150,"male","other",NA,89.647,650,3
1290,38000,68,135,"female","other",NA,78.566,NA,10
1291,40000,72,215,"male","other",NA,NA,NA,5
1296,49000,62,123,"female","black",NA,83.738,NA,4
1297,48000,68,230,"male","other",NA,54.161,NA,11
1298,50000,70,175,"male","black",NA,7.582,NA,9
1301,42000,74,230,"male","other",NA,33.169,NA,9
1302,55000,NA,145,"female","other",14,80.862,NA,7
1303,62000,63,190,"female","other",NA,83.275,NA,9
1304,93799,73,190,"male","other",NA,85.914,NA,3
1305,85000,74,210,"male","other",NA,93.123,NA,11
1306,64500,65,157,"female","other",NA,75.071,550,6
1307,31000,63,135,"female","other",NA,50.498,NA,5
1308,25000,65,145,"female","other",20,94.901,NA,10
1309,40000,63,150,"female","other",NA,88.293,NA,3
1310,5000,74,165,"male","other",NA,NA,NA,4
1311,49610,67,320,"female","other",NA,NA,NA,6
1312,35000,63,130,"female","other",NA,17.236,NA,11
1314,55530,63,123,"female","other",NA,69.377,NA,8
1315,34000,64,150,"female","other",12,78.297,NA,4
1318,50400,71,220,"male","other",NA,3.271,NA,11
1319,27000,63,180,"female","other",NA,50.494,NA,9
1320,29000,74,210,"male","other",13,33.617,NA,7
1322,39000,69,290,"female","other",NA,95.321,550,10
1323,18000,70,150,"male","hispanic",NA,94.021,NA,7
1325,52000,60,180,"female","black",NA,83.215,550,10
1326,87000,78,225,"male","other",NA,33.716,NA,2
1330,180331,NA,130,"female","other",NA,96.354,650,3
1332,60000,73,220,"male","other",NA,74.174,550,2
1335,80000,68,160,"male","other",NA,88.801,650,12
1336,180331,69,165,"male","other",16,79.563,650,6
1338,50000,64,135,"female","other",NA,95.328,650,10
1339,30000,71,275,"male","other",NA,48.055,750,3
1341,45000,74,340,"male","other",NA,87.617,550,1
1342,55000,69,180,"male","other",NA,53.759,NA,3
1343,65000,69,190,"male","other",NA,NA,NA,12
1345,50000,67,200,"female","black",16,77.458,NA,1
1349,46000,71,165,"male","other",NA,37.574,NA,9
1350,20000,NA,200,"female","hispanic",12,9.073,NA,11
1353,25000,71,175,"male","hispanic",NA,14.176,NA,8
1356,50000,60,155,"female","hispanic",NA,NA,NA,5
1357,47000,62,138,"female","hispanic",NA,NA,350,10
1358,50000,62,135,"female","hispanic",18,NA,NA,8
1359,40000,71,235,"male","black",NA,NA,550,5
1360,36000,66,145,"male","hispanic",NA,87.685,750,7
1361,62000,66,170,"male","other",NA,95.761,750,11
1362,29000,68,165,"female","other",NA,74.128,NA,7
1363,75200,71,225,"male","hispanic",NA,NA,NA,3
1364,65000,71,200,"male","other",NA,20.042,NA,12
1366,180331,68,195,"male","hispanic",NA,NA,550,3
1367,58000,67,185,"male","other",NA,93.929,750,2
1369,4600,NA,130,"female","other",15,96.337,550,9
1370,52000,67,140,"female","other",NA,NA,450,3
1371,111131,NA,145,"male","other",17,99.393,NA,10
1373,58000,73,200,"male","other",NA,96.334,550,8
1377,55000,73,240,"male","other",NA,0.68,NA,3
1378,50000,72,185,"male","other",NA,17.614,NA,6
1380,47000,69,210,"female","other",NA,NA,NA,2
1382,83000,75,220,"male","other",NA,77.235,NA,4
1386,19000,60,135,"female","hispanic",NA,19.213,NA,9
1387,12000,61,125,"female","hispanic",NA,13.736,NA,9
1394,15000,NA,185,"male","black",NA,15.021,NA,2
1397,11986,NA,168,"male","black",NA,10.056,NA,4
1402,85000,70,NA,"male","other",NA,NA,550,9
1403,50000,70,296,"female","other",NA,30.616,NA,6
1410,100000,67,166,"female","other",NA,65.409,550,5
1411,65000,68,136,"female","other",NA,75.344,550,5
1412,50000,68,135,"female","other",20,84.423,550,6
1413,25000,66,140,"female","hispanic",13,NA,NA,8
1414,50000,66,242,"female","other",16,NA,550,7
1416,20000,60,126,"female","other",13,71.954,NA,8
1418,94000,72,230,"male","other",NA,25.902,NA,11
1421,54000,75,195,"male","other",NA,96.147,650,6
1422,56000,61,103,"female","black",16,59.644,350,7
1425,60000,67,185,"male","black",NA,8.77,NA,3
1426,0,65,138,"male","black",NA,3.223,NA,10
1427,6000,62,177,"female","black",12,0.841,NA,6
1428,1300,63,150,"female","black",NA,6.732,NA,3
1429,35000,70,164,"female","other",NA,56.251,NA,3
1430,85000,68,120,"female","other",NA,65.843,550,12
1431,60000,68,168,"male","other",NA,33.549,450,6
1433,50000,67,140,"female","other",NA,77.559,NA,9
1435,42000,75,260,"male","other",NA,31.243,NA,10
1438,79000,67,165,"female","other",NA,87.052,550,5
1441,67000,73,200,"male","other",NA,29.013,NA,5
1442,22000,67,220,"female","other",NA,55.703,450,7
1443,25000,69,170,"male","other",NA,38.482,NA,1
1444,36000,65,140,"female","other",16,62.844,450,2
1445,1500,65,190,"female","other",NA,93.452,650,1
1446,67000,73,210,"male","other",NA,49.542,650,10
1447,30000,73,NA,"male","other",NA,77.991,550,10
1449,80000,69,160,"male","other",NA,41.118,NA,8
1450,60000,67,130,"female","other",17,100,750,9
1452,58000,69,170,"male","hispanic",16,55.649,NA,3
1453,55000,61,125,"female","other",20,97.528,650,11
1454,21000,66,125,"female","other",NA,98.512,650,4
1455,62000,72,190,"male","other",6,96.269,650,10
1456,55000,70,187,"male","other",20,80.16,550,4
1457,61800,73,188,"male","other",NA,98.996,650,3
1460,180331,75,175,"male","other",NA,98.598,750,4
1461,43000,69,190,"male","other",13,NA,650,10
1462,45000,66,NA,"female","other",16,95.589,550,10
1463,14000,73,195,"male","other",NA,96.579,550,5
1466,1300,64,115,"female","black",NA,76.56,450,1
1467,35000,NA,190,"female","black",12,NA,450,11
1468,79000,72,170,"male","black",NA,53.755,450,12
1470,1400,60,278,"female","black",NA,28.346,NA,10
1473,78000,72,220,"male","black",NA,73.874,450,12
1475,50000,65,170,"female","hispanic",15,NA,550,6
1477,39000,67,195,"female","black",NA,34.832,NA,12
1478,38000,75,235,"male","black",14,49.427,350,9
1481,0,68,205,"male","black",12,42.127,NA,11
1482,10000,72,220,"male","black",NA,NA,NA,12
1483,15000,69,245,"male","hispanic",NA,NA,350,2
1484,58000,69,150,"male","other",NA,81.152,550,8
1485,50000,69,160,"male","other",NA,49.125,450,4
1486,1200,65,140,"male","other",NA,53.833,650,3
1487,85000,66,145,"female","other",NA,88.479,650,5
1488,36000,70,155,"male","other",NA,83.245,550,4
1489,22000,63,119,"female","other",12,45.82,NA,12
1491,95000,70,212,"male","other",NA,95.156,650,5
1493,35000,67,205,"male","other",18,94.937,550,9
1494,30000,65,110,"female","other",NA,62.784,450,12
1495,38000,63,125,"female","other",NA,86.973,550,6
1496,180331,61,155,"female","other",NA,96.589,650,12
1497,90000,65,138,"female","other",NA,86.558,550,8
1499,55000,67,145,"female","other",NA,81.561,650,8
1500,79000,64,210,"female","black",NA,38.089,350,10
1502,15000,66,225,"female","black",NA,14.106,NA,1
1503,54000,72,165,"male","other",NA,77.556,450,12
1504,25000,65,120,"female","other",NA,59.316,NA,10
1505,45000,64,150,"male","hispanic",15,33.987,NA,11
1508,27000,74,240,"male","multiracial",NA,NA,NA,9
1511,20000,67,220,"female","other",12,57.619,NA,1
1512,15000,66,240,"female","other",NA,7.928,NA,5
1513,8000,66,260,"female","other",NA,29.258,450,5
1515,63000,66,185,"male","multiracial",NA,67.222,350,8
1517,26000,64,138,"female","hispanic",NA,34.318,450,5
1518,30000,NA,200,"male","other",16,96.95,650,11
1519,180331,72,192,"male","multiracial",NA,88.443,650,2
1520,35000,74,254,"male","other",NA,27.905,NA,2
1521,48000,67,156,"female","other",13,NA,NA,3
1522,45000,74,200,"male","multiracial",NA,99.296,NA,2
1525,110000,75,210,"male","black",NA,67.73,550,12
1526,25000,NA,NA,"female","other",12,NA,NA,12
1527,10000,65,260,"female","black",14,NA,NA,8
1528,25000,NA,135,"female","black",NA,NA,NA,1
1530,52000,76,320,"male","other",NA,72.907,550,5
1532,46000,72,270,"male","other",17,52.592,450,9
1535,20000,68,135,"male","other",NA,22.468,NA,12
1537,25000,69,172,"female","other",NA,NA,NA,5
1540,10000,60,105,"female","other",NA,24.137,NA,7
1541,21000,62,118,"female","other",NA,83.145,550,11
1543,48000,62,145,"female","other",NA,81.827,NA,7
1544,20000,60,145,"female","other",NA,87.534,NA,5
1545,48000,68,235,"male","other",14,75.347,NA,7
1546,17000,66,220,"female","other",15,90.453,750,11
1547,45000,NA,230,"male","hispanic",NA,52.817,450,9
1549,180331,69,150,"male","hispanic",NA,95.01,550,9
1550,52000,66,150,"female","other",NA,67.914,450,7
1551,100000,64,125,"female","other",NA,53.892,450,5
1552,23000,73,180,"male","other",NA,64.106,NA,10
1553,55000,71,217,"male","black",NA,NA,NA,12
1554,38000,74,208,"male","black",NA,NA,450,7
1556,12000,73,260,"male","black",20,49.52,350,6
1557,25000,66,220,"female","black",NA,63.525,NA,6
1559,50000,62,175,"male","other",NA,27.378,NA,2
1560,34000,65,55,"male","hispanic",NA,50.201,NA,1
1561,1800,65,160,"male","hispanic",NA,NA,NA,2
1562,18000,67,165,"male","hispanic",NA,35.833,NA,6
1563,25000,71,170,"male","black",14,32.802,NA,5
1565,48000,67,320,"female","black",18,58.669,750,11
1568,52000,67,223,"female","black",16,NA,450,9
1569,3000,67,176,"male","hispanic",NA,NA,NA,7
1570,35000,64,160,"male","hispanic",NA,60.506,NA,9
1571,25000,56,95,"female","hispanic",NA,39.541,350,12
1572,30000,70,174,"male","other",16,65.921,NA,4
1573,34000,70,155,"male","other",NA,62.972,NA,5
1574,14400,67,103,"female","other",NA,85.962,550,6
1575,13000,61,119,"female","other",15,52.683,NA,11
1578,25000,71,220,"male","other",NA,38.641,NA,6
1579,25000,73,185,"male","black",NA,NA,NA,1
1580,6000,69,185,"male","black",NA,10.849,NA,4
1582,4000,65,160,"female","other",NA,54.43,NA,1
1584,23000,58,92,"female","hispanic",NA,NA,NA,6
1585,22000,59,110,"female","hispanic",12,NA,NA,10
1586,32000,67,160,"male","hispanic",17,4.667,NA,3
1587,32000,68,210,"female","other",NA,74.731,NA,6
1588,19000,66,137,"female","other",NA,56.24,NA,1
1589,20000,68,167,"male","hispanic",NA,63.213,NA,9
1592,82000,67,147,"female","other",18,91.74,550,3
1600,19000,66,220,"female","hispanic",NA,19.482,NA,1
1602,300,64,112,"female","hispanic",NA,NA,NA,12
1604,50000,66,150,"female","other",NA,NA,450,1
1605,50000,67,NA,"female","other",NA,NA,450,12
1606,20000,63,168,"female","hispanic",NA,NA,NA,3
1614,0,63,115,"female","other",19,NA,550,10
1617,55000,75,195,"male","other",NA,NA,550,10
1618,11520,72,350,"male","other",NA,88.521,NA,9
1620,27000,70,190,"male","other",18,67.504,650,4
1622,90000,67,138,"female","multiracial",NA,80.619,450,10
1623,26000,75,170,"male","other",18,100,750,1
1624,20000,68,135,"female","other",18,87.782,650,1
1627,45000,66,163,"male","other",NA,71.904,NA,3
1630,60000,68,150,"female","other",NA,92.749,550,8
1633,37000,63,129,"female","other",NA,90.989,650,4
1634,25000,67,130,"female","other",NA,83.88,650,5
1635,180331,72,200,"male","other",NA,NA,650,5
1639,30000,63,130,"female","other",20,72.761,650,1
