"name","year","month","day","hour","lat","long","pressure","wind","type","seasday"
"Bonnie",1998,8,24,0,24.8,-71.8,954,100,"Hurricane",85
"Bonnie",1998,8,24,6,25.2,-72.1,960,100,"Hurricane",85
"Bonnie",1998,8,24,12,25.6,-72.4,962,100,"Hurricane",85
"Bonnie",1998,8,24,18,26.1,-72.8,963,100,"Hurricane",85
"Bonnie",1998,8,25,0,26.9,-73.2,963,100,"Hurricane",86
"Bonnie",1998,8,25,6,27.8,-73.8,962,100,"Hurricane",86
"Bonnie",1998,8,25,12,28.8,-74.7,963,100,"Hurricane",86
"Bonnie",1998,8,25,18,29.8,-75.6,963,100,"Hurricane",86
"Bonnie",1998,8,26,0,30.8,-76.4,958,100,"Hurricane",87
"Bonnie",1998,8,26,6,31.7,-77.3,964,100,"Hurricane",87
"Bonnie",1998,8,26,12,32.7,-77.8,965,100,"Hurricane",87
"Bonnie",1998,8,26,18,33.4,-77.8,962,100,"Hurricane",87
"Bonnie",1998,8,27,0,34,-77.7,963,95,"Hurricane",88
"Bonnie",1998,8,27,6,34.5,-77.5,965,85,"Hurricane",88
"Bonnie",1998,8,27,12,34.9,-77.1,974,75,"Hurricane",88
"Bonnie",1998,8,27,18,35.4,-76.6,980,60,"Tropical Storm",88
"Bonnie",1998,8,28,0,35.8,-75.9,983,65,"Hurricane",89
"Bonnie",1998,8,28,6,36.2,-75.1,985,75,"Hurricane",89
"Bonnie",1998,8,28,12,36.7,-74.3,990,65,"Hurricane",89
"Bonnie",1998,8,28,18,37.3,-73.2,991,60,"Tropical Storm",89
"Bonnie",1998,8,29,0,38.3,-71.4,993,45,"Tropical Storm",90
"Bonnie",1998,8,29,6,39.2,-69.6,999,45,"Tropical Storm",90
"Bonnie",1998,8,29,12,40.2,-67.8,999,45,"Tropical Storm",90
"Bonnie",1998,8,29,18,41.6,-64.8,1000,45,"Tropical Storm",90
"Bonnie",1998,8,30,0,42.9,-61.5,1000,45,"Tropical Storm",91
"Bonnie",1998,8,30,6,44.3,-57,1000,45,"Tropical Storm",91
"Bonnie",1998,8,30,12,44.5,-53.5,1000,45,"Tropical Storm",91
"Bonnie",1998,8,30,18,44,-50,998,45,"Extratropical",91
"Bonnie",1998,8,31,0,44,-45,996,45,"Extratropical",92
"Charley",1998,8,21,6,25.3,-92.3,1008,25,"Tropical Depression",82
"Charley",1998,8,21,12,25.4,-93.8,1008,30,"Tropical Depression",82
"Charley",1998,8,21,18,26,-94.5,1008,40,"Tropical Storm",82
"Charley",1998,8,22,0,26.8,-95.4,1006,45,"Tropical Storm",83
"Charley",1998,8,22,6,27.5,-96.5,1002,60,"Tropical Storm",83
"Charley",1998,8,22,12,27.9,-97.4,1001,35,"Tropical Storm",83
"Charley",1998,8,22,18,28.3,-98.1,1003,30,"Tropical Depression",83
"Charley",1998,8,23,0,28.5,-98.7,1005,25,"Tropical Depression",84
"Charley",1998,8,23,6,28.7,-99.3,1006,20,"Tropical Depression",84
"Charley",1998,8,23,12,28.8,-99.9,1007,20,"Tropical Depression",84
"Charley",1998,8,23,18,29.1,-100.6,1008,20,"Tropical Depression",84
"Charley",1998,8,24,0,29.4,-101.2,1008,20,"Extratropical",85
"Danielle",1998,8,24,6,13.4,-34.3,1007,25,"Tropical Depression",85
"Danielle",1998,8,24,12,13.8,-36.1,1006,30,"Tropical Depression",85
"Danielle",1998,8,24,18,14.2,-37.9,1005,35,"Tropical Storm",85
"Danielle",1998,8,25,0,14.8,-39.8,1003,40,"Tropical Storm",86
"Danielle",1998,8,25,6,15.3,-41.6,997,50,"Tropical Storm",86
"Danielle",1998,8,25,12,16.2,-43.3,990,65,"Hurricane",86
"Danielle",1998,8,25,18,16.9,-45.3,982,75,"Hurricane",86
"Danielle",1998,8,26,0,17.6,-47.3,980,80,"Hurricane",87
"Danielle",1998,8,26,6,18.4,-49.1,975,90,"Hurricane",87
"Danielle",1998,8,26,12,19.1,-51.1,980,85,"Hurricane",87
"Danielle",1998,8,26,18,19.7,-52.8,985,80,"Hurricane",87
"Danielle",1998,8,27,0,20.1,-54.9,993,80,"Hurricane",88
"Danielle",1998,8,27,6,20.6,-56.7,994,85,"Hurricane",88
"Danielle",1998,8,27,12,21.2,-58.5,994,90,"Hurricane",88
"Danielle",1998,8,27,18,21.8,-60.1,994,85,"Hurricane",88
"Danielle",1998,8,28,0,22.4,-61.7,992,80,"Hurricane",89
"Danielle",1998,8,28,6,22.7,-63.2,992,80,"Hurricane",89
"Danielle",1998,8,28,12,23,-64.4,989,80,"Hurricane",89
"Earl",1998,8,31,12,21.6,-93.5,1005,30,"Tropical Depression",92
"Earl",1998,8,31,18,22.4,-93.8,1002,35,"Tropical Storm",92
"Earl",1998,9,1,0,23.2,-93.7,1002,35,"Tropical Storm",93
"Earl",1998,9,1,6,24.1,-93.4,1001,40,"Tropical Storm",93
"Earl",1998,9,1,12,25,-93.1,999,45,"Tropical Storm",93
"Earl",1998,9,1,18,25.8,-92.5,998,50,"Tropical Storm",93
"Earl",1998,9,2,0,26.8,-91.5,998,50,"Tropical Storm",94
"Earl",1998,9,2,6,27.6,-90.4,996,50,"Tropical Storm",94
"Earl",1998,9,2,12,28.2,-89,994,70,"Hurricane",94
"Earl",1998,9,2,18,28.7,-87.9,988,85,"Hurricane",94
"Earl",1998,9,3,0,29.4,-86.8,985,80,"Hurricane",95
"Earl",1998,9,3,6,30.1,-85.7,987,70,"Hurricane",95
"Earl",1998,9,3,12,31.3,-84,990,45,"Tropical Storm",95
"Earl",1998,9,3,18,32.4,-82.4,994,40,"Extratropical",95
"Earl",1998,9,4,0,33.2,-80.5,994,40,"Extratropical",96
"Earl",1998,9,4,6,34.5,-79,995,50,"Extratropical",96
"Earl",1998,9,4,12,35.9,-77.2,998,50,"Extratropical",96
"Earl",1998,9,4,18,36.5,-75,1000,50,"Extratropical",96
"Earl",1998,9,5,0,38,-71,1000,50,"Extratropical",97
"Earl",1998,9,5,6,40,-65.5,998,50,"Extratropical",97
"Earl",1998,9,5,12,42.5,-61,990,50,"Extratropical",97
"Earl",1998,9,5,18,45,-56,986,50,"Extratropical",97
"Earl",1998,9,6,0,47,-54,979,50,"Extratropical",98
"Earl",1998,9,6,6,48,-53,968,50,"Extratropical",98
"Earl",1998,9,6,12,49,-52,964,55,"Extratropical",98
"Earl",1998,9,6,18,49.5,-50,966,55,"Extratropical",98
"Earl",1998,9,7,0,50,-48,968,55,"Extratropical",99
"Earl",1998,9,7,6,50.5,-45,970,50,"Extratropical",99
"Earl",1998,9,7,12,51,-41,978,45,"Extratropical",99
"Earl",1998,9,7,18,51,-37,978,45,"Extratropical",99
"Earl",1998,9,8,0,51,-32,982,40,"Extratropical",100
"Earl",1998,9,8,6,51.5,-28.5,982,40,"Extratropical",100
"Earl",1998,9,8,12,52,-25,983,35,"Extratropical",100
"Frances",1998,9,8,18,25.5,-94.5,1000,30,"Tropical Depression",100
"Frances",1998,9,9,0,25.3,-94.4,1000,30,"Tropical Depression",101
"Frances",1998,9,9,6,25,-94.5,999,30,"Tropical Depression",101
"Frances",1998,9,9,12,24.6,-94.7,998,30,"Tropical Depression",101
"Frances",1998,9,9,18,24.2,-95.5,997,35,"Tropical Storm",101
"Frances",1998,9,10,0,23.5,-95.6,995,40,"Tropical Storm",102
"Frances",1998,9,10,6,24.2,-95,995,40,"Tropical Storm",102
"Frances",1998,9,10,12,25.3,-95.2,996,45,"Tropical Storm",102
"Frances",1998,9,10,18,26.6,-95.2,996,45,"Tropical Storm",102
"Frances",1998,9,11,0,27.2,-95.9,994,55,"Tropical Storm",103
"Frances",1998,9,11,6,28.2,-96.9,990,45,"Tropical Storm",103
"Frances",1998,9,11,12,28.4,-97.6,992,40,"Tropical Storm",103
"Frances",1998,9,11,18,28.5,-97,994,35,"Tropical Storm",103
"Frances",1998,9,12,0,29.3,-96.9,996,30,"Tropical Depression",104
"Frances",1998,9,12,6,30.2,-96.8,998,30,"Tropical Depression",104
"Frances",1998,9,12,12,31,-96.8,1000,30,"Tropical Depression",104
"Frances",1998,9,12,18,31.3,-96.8,1001,30,"Tropical Depression",104
"Frances",1998,9,13,0,31.5,-96.8,1002,25,"Tropical Depression",105
"Frances",1998,9,13,6,31.7,-96.9,1002,20,"Tropical Depression",105
"Frances",1998,9,13,12,32,-96.9,1003,20,"Tropical Depression",105
"Frances",1998,9,13,18,33,-97,1003,20,"Tropical Depression",105
"Georges",1998,9,9,15,9.7,-25.1,1009,30,"Tropical Depression",101
"Georges",1998,9,9,18,9.8,-26.5,1009,30,"Tropical Depression",101
"Georges",1998,9,16,0,10,-28.1,1009,30,"Tropical Depression",108
"Georges",1998,9,16,6,10.3,-29.7,1009,30,"Tropical Depression",108
"Georges",1998,9,16,12,10.6,-31.3,1005,35,"Tropical Storm",108
"Georges",1998,9,16,18,11,-32.9,1003,35,"Tropical Storm",108
"Georges",1998,9,17,0,11.3,-34.6,1000,45,"Tropical Storm",109
"Georges",1998,9,17,6,11.7,-36.3,997,50,"Tropical Storm",109
"Georges",1998,9,17,12,12,-38.1,994,55,"Tropical Storm",109
"Georges",1998,9,17,18,12.3,-40,987,65,"Hurricane",109
"Georges",1998,9,18,0,12.5,-42,984,70,"Hurricane",110
"Georges",1998,9,18,6,12.8,-43.9,977,80,"Hurricane",110
"Georges",1998,9,18,12,13.1,-45.7,973,85,"Hurricane",110
"Georges",1998,9,18,18,13.5,-47.4,970,90,"Hurricane",110
"Georges",1998,9,19,0,13.9,-49,970,90,"Hurricane",111
"Georges",1998,9,19,6,14.4,-50.6,965,95,"Hurricane",111
"Georges",1998,9,19,12,14.9,-52,954,110,"Hurricane",111
"Georges",1998,9,19,18,15.4,-53.5,949,125,"Hurricane",111
"Georges",1998,9,20,0,15.7,-54.9,939,130,"Hurricane",112
"Georges",1998,9,20,6,16,-56.3,937,135,"Hurricane",112
"Georges",1998,9,20,12,16.2,-57.7,939,130,"Hurricane",112
"Georges",1998,9,20,18,16.4,-59.2,956,115,"Hurricane",112
"Georges",1998,9,21,0,16.7,-60.6,963,100,"Hurricane",113
"Georges",1998,9,21,6,17.1,-62.1,966,100,"Hurricane",113
"Georges",1998,9,21,12,17.4,-63.6,966,95,"Hurricane",113
"Georges",1998,9,21,18,17.8,-65,972,90,"Hurricane",113
"Georges",1998,9,22,0,18.2,-66.3,970,90,"Hurricane",114
"Georges",1998,9,22,6,18,-67.4,972,95,"Hurricane",114
"Georges",1998,9,22,12,18.2,-68.5,964,105,"Hurricane",114
"Georges",1998,9,22,18,18.6,-69.7,970,95,"Hurricane",114
"Georges",1998,9,23,0,18.8,-70.8,980,70,"Hurricane",115
"Georges",1998,9,23,6,19,-72.1,990,65,"Hurricane",115
"Georges",1998,9,23,12,19.3,-73.3,996,65,"Hurricane",115
"Georges",1998,9,23,18,19.8,-74.3,994,65,"Hurricane",115
"Georges",1998,9,24,0,20.5,-74.9,992,65,"Hurricane",116
"Georges",1998,9,24,6,20.8,-76,991,65,"Hurricane",116
"Georges",1998,9,24,12,21.3,-77.2,990,70,"Hurricane",116
"Georges",1998,9,24,18,21.9,-78,989,75,"Hurricane",116
"Georges",1998,9,25,0,22.7,-79,987,80,"Hurricane",117
"Georges",1998,9,25,6,23.4,-80.2,986,85,"Hurricane",117
"Georges",1998,9,25,12,23.9,-81.3,982,90,"Hurricane",117
"Georges",1998,9,25,18,24.6,-82.4,975,90,"Hurricane",117
"Georges",1998,9,26,0,24.8,-83.3,974,90,"Hurricane",118
"Georges",1998,9,26,6,25.2,-84.2,975,90,"Hurricane",118
"Georges",1998,9,26,12,25.7,-85.1,974,90,"Hurricane",118
"Georges",1998,9,26,18,26.2,-85.9,975,90,"Hurricane",118
"Georges",1998,9,27,0,27,-86.5,969,95,"Hurricane",119
"Georges",1998,9,27,6,27.6,-87.2,970,95,"Hurricane",119
"Georges",1998,9,27,12,28.2,-87.8,962,95,"Hurricane",119
"Georges",1998,9,27,18,28.8,-88.3,962,95,"Hurricane",119
"Georges",1998,9,28,0,29.3,-88.5,961,95,"Hurricane",120
"Georges",1998,9,28,6,29.8,-88.7,964,90,"Hurricane",120
"Georges",1998,9,28,12,30.4,-88.9,965,90,"Hurricane",120
"Georges",1998,9,28,18,30.6,-88.9,984,65,"Hurricane",120
"Georges",1998,9,29,0,30.6,-89,986,50,"Tropical Storm",121
"Georges",1998,9,29,6,30.6,-88.4,992,40,"Tropical Storm",121
"Georges",1998,9,29,12,31,-88.1,994,30,"Tropical Depression",121
"Georges",1998,9,29,18,30.9,-87.5,996,30,"Tropical Depression",121
"Georges",1998,9,30,0,30.8,-86.9,998,30,"Tropical Depression",122
"Georges",1998,9,30,6,30.7,-86.3,1000,30,"Tropical Depression",122
"Georges",1998,9,30,12,30.7,-85.4,1002,25,"Tropical Depression",122
"Georges",1998,9,30,18,30.6,-84.2,1004,25,"Tropical Depression",122
"Georges",1998,10,10,1,30.5,-83,1006,25,"Tropical Depression",132
"Georges",1998,11,1,6,30.5,-81.8,1008,20,"Tropical Depression",154
"Hermine",1998,9,17,12,26.9,-90.3,1001,30,"Tropical Depression",109
"Hermine",1998,9,17,18,26.8,-91.6,1001,30,"Tropical Depression",109
"Hermine",1998,9,18,0,26.4,-92.1,1000,30,"Tropical Depression",110
"Hermine",1998,9,18,6,25.7,-92.5,999,30,"Tropical Depression",110
"Hermine",1998,9,18,12,26,-92.5,999,30,"Tropical Depression",110
"Hermine",1998,9,18,18,25.9,-92.3,1000,30,"Tropical Depression",110
"Hermine",1998,9,19,0,25.8,-92,1001,30,"Tropical Depression",111
"Hermine",1998,9,19,6,26.4,-91.4,1001,30,"Tropical Depression",111
"Hermine",1998,9,19,12,27.5,-91.3,1001,35,"Tropical Storm",111
"Hermine",1998,9,19,18,28.3,-91.1,1000,40,"Tropical Storm",111
"Hermine",1998,9,20,0,29,-90.9,999,40,"Tropical Storm",112
"Hermine",1998,9,20,6,29.2,-90.9,1001,35,"Tropical Storm",112
"Hermine",1998,9,20,12,30.5,-90.5,1002,30,"Tropical Depression",112
"Hermine",1998,9,20,18,31,-90,1003,20,"Extratropical",112
"Ivan",1998,9,19,0,13.4,-26.6,1010,25,"Tropical Depression",111
"Ivan",1998,9,19,6,13.1,-27.5,1010,25,"Tropical Depression",111
"Ivan",1998,9,19,12,12.9,-28.2,1010,25,"Tropical Depression",111
"Ivan",1998,9,19,18,13.1,-29,1010,25,"Tropical Depression",111
"Ivan",1998,9,20,0,13.4,-29.6,1009,30,"Tropical Depression",112
"Ivan",1998,9,20,6,14.3,-30.6,1009,30,"Tropical Depression",112
"Ivan",1998,9,20,12,15.2,-31.5,1008,30,"Tropical Depression",112
"Ivan",1998,9,20,18,16,-32.6,1006,35,"Tropical Storm",112
"Ivan",1998,9,21,0,16.8,-33.7,1005,35,"Tropical Storm",113
"Ivan",1998,9,21,6,17.4,-34.9,1003,35,"Tropical Storm",113
"Ivan",1998,9,21,12,18.2,-35.6,1003,35,"Tropical Storm",113
"Ivan",1998,9,21,18,19,-36,1002,40,"Tropical Storm",113
"Ivan",1998,9,22,0,20,-36.1,1001,40,"Tropical Storm",114
"Ivan",1998,9,22,6,21.3,-36.1,1000,45,"Tropical Storm",114
"Ivan",1998,9,22,12,22.9,-36.4,997,45,"Tropical Storm",114
"Ivan",1998,9,22,18,24.2,-37.1,994,55,"Tropical Storm",114
"Ivan",1998,9,23,0,25.6,-37.7,996,50,"Tropical Storm",115
"Ivan",1998,9,23,6,26.9,-38.4,997,45,"Tropical Storm",115
"Ivan",1998,9,23,12,28.3,-39.2,990,55,"Tropical Storm",115
"Ivan",1998,9,23,18,29.6,-40.2,987,65,"Hurricane",115
"Ivan",1998,9,24,0,30.5,-40.9,986,65,"Hurricane",116
"Ivan",1998,9,24,6,31.3,-41.6,985,70,"Hurricane",116
"Ivan",1998,9,24,12,32.3,-42,985,70,"Hurricane",116
"Ivan",1998,9,24,18,33.4,-42.3,985,70,"Hurricane",116
"Ivan",1998,9,25,0,34.4,-42.3,984,70,"Hurricane",117
"Ivan",1998,9,25,6,35.3,-41.9,984,70,"Hurricane",117
"Ivan",1998,9,25,12,36.3,-41.3,984,70,"Hurricane",117
"Ivan",1998,9,25,18,37.2,-40.2,983,75,"Hurricane",117
"Ivan",1998,9,26,0,38.1,-38.7,980,75,"Hurricane",118
"Ivan",1998,9,26,6,39.2,-36.3,975,80,"Hurricane",118
"Ivan",1998,9,26,12,40.1,-33.1,977,75,"Hurricane",118
"Ivan",1998,9,26,18,40.7,-29.7,982,75,"Hurricane",118
"Ivan",1998,9,27,0,40.7,-25.7,994,60,"Tropical Storm",119
"Ivan",1998,9,27,6,40.9,-22.7,997,50,"Extratropical",119
"Ivan",1998,9,27,12,41.3,-19.2,1000,45,"Extratropical",119
"Ivan",1998,9,27,18,41.5,-15.5,1002,40,"Extratropical",119
"Jeanne",1998,9,21,6,9.6,-17.4,1008,30,"Tropical Depression",113
"Jeanne",1998,9,21,12,10.5,-18.2,1006,30,"Tropical Depression",113
"Jeanne",1998,9,21,18,11,-19.4,1004,35,"Tropical Storm",113
"Jeanne",1998,9,22,0,11.5,-20.7,1002,40,"Tropical Storm",114
"Jeanne",1998,9,22,6,12.1,-22.2,1000,45,"Tropical Storm",114
"Jeanne",1998,9,22,12,12.7,-23.8,994,55,"Tropical Storm",114
"Jeanne",1998,9,22,18,13.1,-25.2,987,65,"Hurricane",114
"Jeanne",1998,9,23,0,13.6,-26.7,983,70,"Hurricane",115
"Jeanne",1998,9,23,6,14.1,-28.1,980,75,"Hurricane",115
"Jeanne",1998,9,23,12,14.5,-29.5,975,80,"Hurricane",115
"Jeanne",1998,9,23,18,15,-30.8,973,85,"Hurricane",115
"Jeanne",1998,9,24,0,15.4,-32.1,972,85,"Hurricane",116
"Jeanne",1998,9,24,6,15.9,-33.4,971,90,"Hurricane",116
"Jeanne",1998,9,24,12,16.4,-34.4,970,90,"Hurricane",116
"Jeanne",1998,9,24,18,17,-35.4,969,90,"Hurricane",116
"Jeanne",1998,9,25,0,17.5,-36.3,971,90,"Hurricane",117
"Jeanne",1998,9,25,6,18,-37.2,973,90,"Hurricane",117
"Jeanne",1998,9,25,12,18.6,-37.9,975,85,"Hurricane",117
"Jeanne",1998,9,25,18,19.3,-38.6,977,80,"Hurricane",117
"Jeanne",1998,9,26,0,20,-39.4,979,75,"Hurricane",118
"Jeanne",1998,9,26,6,20.8,-40,983,70,"Hurricane",118
"Jeanne",1998,9,26,12,21.6,-40.6,983,70,"Hurricane",118
"Jeanne",1998,9,26,18,22.4,-41.2,980,75,"Hurricane",118
"Jeanne",1998,9,27,0,23.4,-41.6,980,75,"Hurricane",119
"Jeanne",1998,9,27,6,24.4,-42,983,70,"Hurricane",119
"Jeanne",1998,9,27,12,25.6,-41.8,983,70,"Hurricane",119
"Jeanne",1998,9,27,18,27.1,-41.5,983,70,"Hurricane",119
"Jeanne",1998,9,28,0,28.8,-41.2,983,70,"Hurricane",120
"Jeanne",1998,9,28,6,30.6,-40.7,983,70,"Hurricane",120
"Jeanne",1998,9,28,12,32.3,-39.6,980,75,"Hurricane",120
"Jeanne",1998,9,28,18,33.8,-38.4,977,80,"Hurricane",120
"Jeanne",1998,9,29,0,35,-37.2,977,80,"Hurricane",121
"Jeanne",1998,9,29,6,35.8,-36.2,980,75,"Hurricane",121
"Jeanne",1998,9,29,12,36.2,-35.3,985,65,"Hurricane",121
"Jeanne",1998,9,29,18,36.6,-34.6,990,60,"Tropical Storm",121
"Jeanne",1998,9,30,0,36.9,-33.4,997,50,"Tropical Storm",122
"Jeanne",1998,9,30,6,37.2,-32.1,1000,45,"Tropical Storm",122
"Jeanne",1998,9,30,12,37.6,-30.7,1002,40,"Tropical Storm",122
"Jeanne",1998,9,30,18,38,-29.4,1006,35,"Tropical Storm",122
"Jeanne",1998,10,1,0,38.2,-28,1008,30,"Tropical Depression",123
"Jeanne",1998,10,1,6,38.3,-26.3,1008,30,"Extratropical",123
"Jeanne",1998,10,1,12,38.5,-24.5,1006,35,"Extratropical",123
"Jeanne",1998,10,1,18,38.7,-22.5,1005,35,"Extratropical",123
"Jeanne",1998,10,2,0,38.8,-21,1003,35,"Extratropical",124
"Jeanne",1998,10,2,6,38.9,-19.5,1003,35,"Extratropical",124
"Jeanne",1998,10,2,12,39,-18.2,1003,40,"Extratropical",124
"Jeanne",1998,10,2,18,39,-16.8,1003,40,"Extratropical",124
"Jeanne",1998,10,3,0,39,-15.5,1003,40,"Extratropical",125
"Jeanne",1998,10,3,6,39,-14.3,1003,40,"Extratropical",125
"Jeanne",1998,10,3,12,39,-13,1003,40,"Extratropical",125
"Jeanne",1998,10,3,18,39,-11,1003,35,"Extratropical",125
"Jeanne",1998,10,4,0,39.1,-9,1003,30,"Extratropical",126
"Jeanne",1998,10,4,6,39.3,-7,1004,30,"Extratropical",126
"Jeanne",1998,10,4,12,39.5,-5,1004,25,"Extratropical",126
"Karl",1998,9,23,12,33.3,-65.4,1003,25,"Tropical Depression",115
"Karl",1998,9,23,18,33.2,-62.8,1003,30,"Tropical Depression",115
"Karl",1998,9,24,0,33.2,-60.7,1003,35,"Tropical Storm",116
"Karl",1998,9,24,6,32.9,-59.2,1002,35,"Tropical Storm",116
"Karl",1998,9,24,12,32.5,-58.1,1001,40,"Tropical Storm",116
"Karl",1998,9,24,18,32,-57.2,1000,45,"Tropical Storm",116
"Karl",1998,9,25,0,31.4,-56.2,998,50,"Tropical Storm",117
"Karl",1998,9,25,6,30.8,-55.1,994,55,"Tropical Storm",117
"Karl",1998,9,25,12,30.4,-54,987,65,"Hurricane",117
"Karl",1998,9,25,18,30.3,-52.9,984,70,"Hurricane",117
"Karl",1998,9,26,0,30.5,-51.8,981,75,"Hurricane",118
"Karl",1998,9,26,6,31.1,-51,979,75,"Hurricane",118
"Karl",1998,9,26,12,31.8,-49.9,977,75,"Hurricane",118
"Karl",1998,9,26,18,32.6,-48.8,973,80,"Hurricane",118
"Karl",1998,9,27,0,33.9,-47.3,970,90,"Hurricane",119
"Karl",1998,9,27,6,35.5,-45.2,970,90,"Hurricane",119
"Karl",1998,9,27,12,37.4,-42.5,973,80,"Hurricane",119
"Karl",1998,9,27,18,39.1,-39,983,70,"Hurricane",119
"Karl",1998,9,28,0,40.4,-34.7,994,55,"Tropical Storm",120
"Karl",1998,9,28,6,41.5,-30,1001,40,"Extratropical",120
"Karl",1998,9,28,12,42,-25,1002,35,"Extratropical",120
"Karl",1998,9,28,18,43,-20,1000,35,"Extratropical",120
"Karl",1998,9,29,0,46,-16,996,35,"Extratropical",121
"Karl",1998,9,29,6,48,-14,994,35,"Extratropical",121
"Karl",1998,9,29,12,49,-11,994,35,"Extratropical",121
"Karl",1998,9,29,18,49,-8,991,35,"Extratropical",121
"Lisa",1998,10,5,0,13.9,-46.4,1008,30,"Tropical Depression",127
"Lisa",1998,10,5,6,14.2,-47.1,1007,35,"Tropical Storm",127
"Lisa",1998,10,5,12,14.8,-47.8,1007,35,"Tropical Storm",127
"Lisa",1998,10,5,18,15.7,-48.5,1006,40,"Tropical Storm",127
"Lisa",1998,10,6,0,16.5,-49.2,1006,40,"Tropical Storm",128
"Lisa",1998,10,6,6,17.1,-49.3,1005,45,"Tropical Storm",128
"Lisa",1998,10,6,12,17.6,-48.9,1005,45,"Tropical Storm",128
"Lisa",1998,10,6,18,18.2,-48.5,1005,45,"Tropical Storm",128
"Lisa",1998,10,7,0,18.9,-48,1004,50,"Tropical Storm",129
"Lisa",1998,10,7,6,19.6,-47.5,1003,50,"Tropical Storm",129
"Lisa",1998,10,7,12,20.4,-46.6,1002,50,"Tropical Storm",129
"Lisa",1998,10,7,18,21.5,-45.3,1001,50,"Tropical Storm",129
"Lisa",1998,10,8,0,22.9,-43.9,1000,55,"Tropical Storm",130
"Lisa",1998,10,8,6,24.6,-42.1,999,55,"Tropical Storm",130
"Lisa",1998,10,8,12,26.9,-40.1,999,55,"Tropical Storm",130
"Lisa",1998,10,8,18,29.6,-38.6,999,60,"Tropical Storm",130
"Lisa",1998,10,9,0,32.9,-37.8,999,60,"Tropical Storm",131
"Lisa",1998,10,9,6,36.8,-37.9,997,60,"Tropical Storm",131
"Lisa",1998,10,9,12,41.6,-38.7,995,65,"Hurricane",131
"Lisa",1998,10,9,18,47.1,-39.3,997,65,"Hurricane",131
"Lisa",1998,10,10,0,52.1,-32,999,60,"Extratropical",132
"Mitch",1998,10,22,0,11.6,-76.1,1002,30,"Tropical Depression",144
"Mitch",1998,10,22,6,11.9,-77.1,1002,30,"Tropical Depression",144
"Mitch",1998,10,22,12,12,-77.9,1002,30,"Tropical Depression",144
"Mitch",1998,10,22,18,11.6,-77.9,1001,35,"Tropical Storm",144
"Mitch",1998,10,23,0,11.8,-77.6,1000,40,"Tropical Storm",145
"Mitch",1998,10,23,6,12.2,-77.6,999,45,"Tropical Storm",145
"Mitch",1998,10,23,12,12.5,-77.8,999,45,"Tropical Storm",145
"Mitch",1998,10,23,18,12.9,-78,998,50,"Tropical Storm",145
"Mitch",1998,10,24,0,13.4,-77.9,997,55,"Tropical Storm",146
"Mitch",1998,10,24,6,13.9,-77.8,990,65,"Hurricane",146
"Mitch",1998,10,24,12,14.5,-77.9,985,75,"Hurricane",146
"Mitch",1998,10,24,18,15,-78.1,980,90,"Hurricane",146
"Mitch",1998,10,25,0,15.5,-78.4,965,100,"Hurricane",147
"Mitch",1998,10,25,6,16,-78.9,951,105,"Hurricane",147
"Mitch",1998,10,25,12,16.2,-79.6,945,115,"Hurricane",147
"Mitch",1998,10,25,18,16.4,-80.3,926,125,"Hurricane",147
"Mitch",1998,10,26,0,16.4,-81,923,130,"Hurricane",148
"Mitch",1998,10,26,6,16.4,-81.8,922,135,"Hurricane",148
"Mitch",1998,10,26,12,16.6,-82.6,914,145,"Hurricane",148
"Mitch",1998,10,26,18,16.9,-83.1,905,155,"Hurricane",148
"Mitch",1998,10,27,0,17.2,-83.8,910,155,"Hurricane",149
"Mitch",1998,10,27,6,17.3,-84.4,917,150,"Hurricane",149
"Mitch",1998,10,27,12,17.1,-85,922,150,"Hurricane",149
"Mitch",1998,10,27,18,16.9,-85.4,928,145,"Hurricane",149
"Mitch",1998,10,28,0,16.6,-85.6,933,140,"Hurricane",150
"Mitch",1998,10,28,6,16.3,-85.6,938,130,"Hurricane",150
"Mitch",1998,10,28,12,16.3,-85.6,948,115,"Hurricane",150
"Mitch",1998,10,28,18,16.3,-85.7,959,95,"Hurricane",150
"Mitch",1998,10,29,0,16.2,-85.8,970,85,"Hurricane",151
"Mitch",1998,10,29,6,16.1,-85.8,979,75,"Hurricane",151
"Mitch",1998,10,29,12,15.9,-85.7,987,70,"Hurricane",151
"Mitch",1998,10,29,18,15.8,-85.6,994,60,"Tropical Storm",151
"Mitch",1998,10,30,0,15.6,-85.7,995,55,"Tropical Storm",152
"Mitch",1998,10,30,6,15.4,-85.9,996,50,"Tropical Storm",152
"Mitch",1998,10,30,12,15.2,-86.1,997,45,"Tropical Storm",152
"Mitch",1998,10,30,18,14.9,-86.5,998,45,"Tropical Storm",152
"Mitch",1998,10,31,0,14.7,-87,999,45,"Tropical Storm",153
"Mitch",1998,10,31,6,14.5,-87.7,1000,40,"Tropical Storm",153
"Mitch",1998,10,31,12,14.5,-88.5,1000,35,"Tropical Storm",153
"Mitch",1998,10,31,18,14.6,-89.2,1001,30,"Tropical Depression",153
"Mitch",1998,11,1,0,14.6,-90,1002,30,"Tropical Depression",154
"Mitch",1998,11,1,6,14.7,-90.8,1003,25,"Tropical Depression",154
"Mitch",1998,11,1,12,14.9,-91.5,1005,25,"Tropical Depression",154
"Mitch",1998,11,1,18,15.5,-92.2,1005,25,"Tropical Depression",154
"Mitch",1998,11,2,0,16.3,-92.7,1005,20,"Extratropical",155
